split,uav_id,channel,history_length,shift_cycle,pre_shift_median,post_shift_median,candidate_shift_size,candidate_shift_score,persistence_ratio,permanent_shift_flag
train,UAV_0095,telemetry_17,166,,,,0.0,0.0,0.0,False
train,UAV_0095,telemetry_18,166,42.0,-103.32349474679265,-103.32889048416075,-0.005395737368104392,0.020537387565246597,0.7991821170317421,False
train,UAV_0095,telemetry_19,166,34.0,33505.20900187381,33505.83760490551,0.6286030316987308,0.33539474437465294,0.7253018416591719,False
train,UAV_0095,telemetry_20,166,,,,0.0,0.0,0.0,False
train,UAV_0095,telemetry_21,166,137.0,34962.23365689299,34962.96942569252,0.7357687995317974,0.3571428571441185,1.0,False
train,UAV_0095,telemetry_22,166,41.0,23032.185194059348,23144.06873204549,111.88353798614116,0.8409526416643319,0.8216145833333801,False
train,UAV_0095,telemetry_23,166,155.0,-17451.182929732946,-17490.193092938844,-39.0101632058977,1.1267402801278108,1.062989675294312,False
train,UAV_0095,telemetry_24,166,123.0,-3638.9525207887714,-3634.911013660137,4.041507128634294,0.19791126575903176,1.2378448756288691,False
train,UAV_0095,telemetry_25,166,149.0,-173.53686694693312,-174.1749209551403,-0.6380540082071775,0.5121951219512212,1.0,False
train,UAV_0095,telemetry_26,166,88.0,-7464.861624803401,-7458.690037830958,6.171586972443038,0.13030303030303728,1.4069767441858236,False
train,UAV_0095,telemetry_27,166,,,,0.0,0.0,0.0,False
train,UAV_0095,telemetry_28,166,141.0,-9856.5223690631,-9889.972768029138,-33.45039896603885,0.357190734332868,1.3866586956934928,False
train,UAV_0096,telemetry_01,491,326.0,100.0665693486778,82.68718984655175,-17.379379502126056,1.0684210280063708,0.7069108025610279,False
train,UAV_0096,telemetry_02,491,370.0,16.953492133822117,6.732970566944516,-10.2205215668776,0.9975398488186122,0.5443397906789965,False
train,UAV_0096,telemetry_03,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_04,491,103.0,-125.88310014160237,-125.92292563170056,-0.03982549009819536,0.933333333334177,0.30357142857159425,False
train,UAV_0096,telemetry_05,491,286.0,-113.52810001894287,-113.52366653796324,0.004433480979628257,0.9922083567323194,0.5177120611808179,False
train,UAV_0096,telemetry_06,491,476.0,-141.45011753154077,-142.9492256669555,-1.4991081354147298,0.6397648316408269,0.926482873851289,False
train,UAV_0096,telemetry_07,491,385.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0096,telemetry_08,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_09,491,37.0,-147.7701533070512,-162.6438379744494,-14.873684667398209,1.135351985017417,0.37709281331288597,False
train,UAV_0096,telemetry_10,491,394.0,-63.259148289749575,-60.9161754176755,2.3429728720740783,1.4583681058282358,0.5476721012265399,False
train,UAV_0096,telemetry_11,491,453.0,61.93225826921996,61.750903405702104,-0.18135486351785346,0.43525641025639256,1.4153166421208028,False
train,UAV_0096,telemetry_12,491,329.0,641.2564589839374,639.1256484849067,-2.1308104990306447,0.5161290322580405,0.28125000000007505,False
train,UAV_0096,telemetry_13,491,33.0,7133.0131417950215,7128.156513548079,-4.856628246942819,0.6199365038880432,0.17823125046386518,False
train,UAV_0096,telemetry_14,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_15,491,481.0,50265.602789902805,50317.59679011608,51.99400021327165,0.5726902173912548,1.0106761565837714,False
train,UAV_0096,telemetry_16,491,300.0,-692.8648959266694,-696.3335106993333,-3.468614772663841,0.6666666666666666,1.0,False
train,UAV_0096,telemetry_17,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_18,491,216.0,-103.15468891701184,-103.06350632698098,0.09118259003085427,0.34706140475560937,0.99490133919394,False
train,UAV_0096,telemetry_19,491,403.0,33505.852821599714,33506.89038291402,1.0375613143041846,0.553596776082465,2.4544922735800014,False
train,UAV_0096,telemetry_20,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_21,491,482.0,34966.79542345007,34967.82549976942,1.0300763193445164,0.5000000000017659,1.0,False
train,UAV_0096,telemetry_22,491,482.0,23165.848144713367,23260.104198199093,94.25605348572572,0.7084588009854856,1.0,False
train,UAV_0096,telemetry_23,491,448.0,-17437.69817273404,-17455.3039609792,-17.60578824516051,0.508512375980627,1.6446788311254465,False
train,UAV_0096,telemetry_24,491,477.0,-3722.2399551427907,-3735.1416763193993,-12.90172117660859,0.6317930136611077,1.1068739280441344,False
train,UAV_0096,telemetry_25,491,471.0,-173.5064834227328,-174.0533868583389,-0.5469034356061115,0.4390243902438713,1.1666666666667014,False
train,UAV_0096,telemetry_26,491,479.0,-7634.652029184793,-7657.8313616510595,-23.179332466266715,0.48939393939392545,1.13003095975234,False
train,UAV_0096,telemetry_27,491,,,,0.0,0.0,0.0,False
train,UAV_0096,telemetry_28,491,141.0,-9681.52447964262,-9727.957992962565,-46.43351331994563,0.4958272915442729,1.373416652177303,False
train,UAV_0097,telemetry_01,275,31.0,78.37948792539427,92.73724121677691,14.357753291382636,0.8826624408290468,0.6796940776666188,False
train,UAV_0097,telemetry_02,275,104.0,4.243957500324699,15.322497459470945,11.078539959146246,1.0812838663530067,0.677621693802914,False
train,UAV_0097,telemetry_03,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_04,275,220.0,-125.9143915981081,-125.86958792174764,0.04480367636045912,1.0500000000006995,0.5396825396826455,False
train,UAV_0097,telemetry_05,275,148.0,-113.52902904597235,-113.5232030354783,0.005826010494047296,1.3038549900553795,0.5252704726353249,False
train,UAV_0097,telemetry_06,275,252.0,-140.94164810549367,-142.32303179251323,-1.3813836870195644,0.5895243185462155,1.091568449682708,False
train,UAV_0097,telemetry_07,275,208.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0097,telemetry_08,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_09,275,215.0,-156.96616011274065,-144.12525398619573,12.840906126544922,0.9801840355101008,0.5303715768541679,False
train,UAV_0097,telemetry_10,275,248.0,-61.59479937934245,-63.78460548244211,-2.189806103099663,1.3630304545018201,0.4530736618958099,False
train,UAV_0097,telemetry_11,275,214.0,62.13204241931034,61.973924482340415,-0.15811793696992282,0.37948717948719357,1.5185810810810882,False
train,UAV_0097,telemetry_12,275,213.0,640.4574050468009,642.3884520615475,1.9310470147465821,0.46774193548386384,1.4137931034482556,False
train,UAV_0097,telemetry_13,275,72.0,7125.392551551333,7131.502934273459,6.110382722125905,0.7799751410985931,1.1979021156023495,False
train,UAV_0097,telemetry_14,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_15,275,258.0,50203.67873745425,50272.10974959735,68.43101214310445,0.753736413043572,1.1117620549796772,False
train,UAV_0097,telemetry_16,275,263.0,-699.8021254719972,-702.4035865514951,-2.6014610794978807,0.5,0.6666666666666666,False
train,UAV_0097,telemetry_17,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_18,275,266.0,-103.15840425108328,-103.19524310505264,-0.03683885396935693,0.14021694715916144,1.0,False
train,UAV_0097,telemetry_19,275,261.0,33508.904372048375,33510.176887963775,1.2725159153997083,0.6789581478867442,1.0445702332047688,False
train,UAV_0097,telemetry_20,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_21,275,266.0,34966.133231530504,34967.531192249604,1.3979607190995011,0.6785714285685275,1.0,False
train,UAV_0097,telemetry_22,275,89.0,22914.83859269497,23029.562923637794,114.72433094282314,0.86230495483161,1.1187301587301985,False
train,UAV_0097,telemetry_23,275,257.0,-17444.4664461152,-17468.334688781957,-23.868242666758306,0.6893924100383151,1.3208135268218713,False
train,UAV_0097,telemetry_24,275,264.0,-3718.8479505552928,-3738.15226152314,-19.304310967847414,0.945325715544062,1.083393319118914,False
train,UAV_0097,telemetry_25,275,261.0,-173.30899051543057,-174.08377038253926,-0.7747798671086912,0.6219512195121776,1.0784313725490327,False
train,UAV_0097,telemetry_26,275,264.0,-7621.160653012475,-7660.127766105923,-38.96711309344755,0.8227272727272972,1.0257826887661008,False
train,UAV_0097,telemetry_27,275,,,,0.0,0.0,0.0,False
train,UAV_0097,telemetry_28,275,250.0,-9797.651407094738,-9850.032426143289,-52.381019048551025,0.559336068847836,1.1921500628823605,False
train,UAV_0098,telemetry_01,307,241.0,73.83665748603613,92.20543993256533,18.368782446529195,1.129245921716898,0.8423245570742695,False
train,UAV_0098,telemetry_02,307,32.0,9.865945410359767,19.753305890022673,9.887360479662906,0.9650227743818796,0.15213862460759575,False
train,UAV_0098,telemetry_03,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_04,307,71.0,-125.90799107291375,-125.86318739655329,0.04480367636045912,1.0500000000006995,0.31746031746052894,False
train,UAV_0098,telemetry_05,307,12.0,-113.52853712043131,-113.52405753330456,0.004479587126752449,1.0025268637211977,0.5928963804359924,False
train,UAV_0098,telemetry_06,307,260.0,-140.30042557806485,-141.5114845312361,-1.2110589531712606,0.5168359166221056,1.1551189245088191,False
train,UAV_0098,telemetry_07,307,232.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0098,telemetry_08,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_09,307,121.0,-164.30469034326256,-149.19208473417476,15.112605609087808,1.1535895214097336,0.7261274103788501,False
train,UAV_0098,telemetry_10,307,232.0,-61.82646164085368,-63.81799891096918,-1.9915372701155007,1.2396193190805538,0.399790310253053,False
train,UAV_0098,telemetry_11,307,287.0,61.853199300735,61.66676970613196,-0.18642959460304098,0.44743589743589024,1.3166189111748166,False
train,UAV_0098,telemetry_12,307,209.0,639.0590606568119,641.0566954996533,1.9976348428414212,0.4838709677419595,1.3333333333333333,False
train,UAV_0098,telemetry_13,307,271.0,7133.789055503776,7140.393644525377,6.604589021600987,0.8430593447719728,1.1272127108811034,False
train,UAV_0098,telemetry_14,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_15,307,297.0,50242.288754219975,50301.86906763164,59.580313411664974,0.6562500000001152,1.0714285714285627,False
train,UAV_0098,telemetry_16,307,291.0,-698.9349717788311,-701.5364328583291,-2.6014610794979944,0.5000000000000219,1.0,False
train,UAV_0098,telemetry_17,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_18,307,236.0,-102.97963876386686,-103.06643308952775,-0.08679432566088963,0.33035868556147846,0.9011056755023827,False
train,UAV_0098,telemetry_19,307,294.0,33509.05635037525,33510.27682010527,1.2204697300185217,0.6511886078728727,1.1176322111400725,False
train,UAV_0098,telemetry_20,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_21,307,298.0,34966.2803852904,34967.384038489705,1.103653199301334,0.5357142857179436,1.0,False
train,UAV_0098,telemetry_22,307,279.0,23139.843963032996,23223.538093987474,83.69413095447817,0.6290719956200094,0.7214969538728945,False
train,UAV_0098,telemetry_23,307,298.0,-17463.704577774202,-17488.18405228912,-24.479474514919275,0.7070467720614868,1.0,False
train,UAV_0098,telemetry_24,307,297.0,-3719.87442341472,-3733.6017350616366,-13.72731164691686,0.6722219056008624,1.050027142805819,False
train,UAV_0098,telemetry_25,307,252.0,-172.2607589305188,-172.85323765242543,-0.5924787219066445,0.47560975609754624,1.948717948717988,False
train,UAV_0098,telemetry_26,307,297.0,-7622.308855239906,-7654.45851760798,-32.14966236807413,0.6787878787878893,1.051339285714308,False
train,UAV_0098,telemetry_27,307,,,,0.0,0.0,0.0,False
train,UAV_0098,telemetry_28,307,212.0,-9719.336737907615,-9772.309767722782,-52.97302981516623,0.5656576903231116,1.6526607908697244,False
train,UAV_0099,telemetry_01,145,86.0,80.3223321659454,92.91638342099395,12.594051255048555,0.7742364557398514,0.4176419341955438,False
train,UAV_0099,telemetry_02,145,53.0,7.735954855725649,14.270647730589111,6.534692874863462,0.6377968579991772,0.5621574034162827,False
train,UAV_0099,telemetry_03,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_04,145,114.0,-125.90230171718544,-125.85678687135893,0.04551484582650289,1.0666666666674882,0.3906250000000634,False
train,UAV_0099,telemetry_05,145,21.0,-113.5272839132885,-113.52400178004363,0.003282133244866259,0.7345379507500054,0.4469065762983941,False
train,UAV_0099,telemetry_06,145,135.0,-134.96901093106362,-134.09046092522118,0.8785500058424418,0.37493319080704024,0.918032786885249,False
train,UAV_0099,telemetry_07,145,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
train,UAV_0099,telemetry_08,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_09,145,76.0,-157.33451233890796,-147.2689510545976,10.065561284310348,0.7683338217802393,0.2640431220973593,False
train,UAV_0099,telemetry_10,145,36.0,-62.683871888792346,-61.42420578364747,1.2596661051448734,0.784070909924764,0.0930842230732575,False
train,UAV_0099,telemetry_11,145,129.0,62.912215550879814,63.05831438791114,0.14609883703132454,0.35064102564102384,1.071297989031102,False
train,UAV_0099,telemetry_12,145,129.0,632.4668656754358,630.802169973068,-1.6646957023677942,0.4032258064516191,1.0800000000000163,False
train,UAV_0099,telemetry_13,145,35.0,7139.293934145249,7133.952244849379,-5.34168929587031,0.6818533390984933,0.18777292901390816,False
train,UAV_0099,telemetry_14,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_15,145,49.0,49984.44662148972,50010.01188019483,25.565258705108135,0.28158967391308526,0.6525934861281825,False
train,UAV_0099,telemetry_16,145,133.0,-699.8021254719972,-702.4035865514951,-2.6014610794978807,0.5,0.6666666666666666,False
train,UAV_0099,telemetry_17,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_18,145,56.0,-103.32482643083586,-103.33160533674962,-0.006778905913762401,0.025802037519886016,0.3693876851227569,False
train,UAV_0099,telemetry_19,145,121.0,33506.20226785655,33507.02825747298,0.8259896164308884,0.44071148608734084,1.0199547940196376,False
train,UAV_0099,telemetry_20,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_21,145,133.0,34963.48446385219,34964.22023265173,0.7357687995390734,0.35714285714765026,0.8999999999960444,False
train,UAV_0099,telemetry_22,145,123.0,23121.560910927183,23209.33412920408,87.77321827689593,0.6597317273474027,1.1385892116182748,False
train,UAV_0099,telemetry_23,145,121.0,-17378.05190682481,-17386.7378723984,-8.685965573589783,0.25087891152650865,0.6618346814882802,False
train,UAV_0099,telemetry_24,145,70.0,-3641.698842594933,-3636.874053173755,4.824789421178139,0.23626834024385965,1.4520712466092727,False
train,UAV_0099,telemetry_25,145,108.0,-173.17226465652902,-173.703976330035,-0.5317116735059813,0.4268292682926843,1.3142857142857296,False
train,UAV_0099,telemetry_26,145,134.0,-7448.57150570172,-7440.821140666561,7.750365035158211,0.163636363636313,1.0,False
train,UAV_0099,telemetry_27,145,,,,0.0,0.0,0.0,False
train,UAV_0099,telemetry_28,145,131.0,-9878.544249919754,-9915.816725243543,-37.27247532378897,0.39800370826143355,0.9098877085331297,False
train,UAV_0100,telemetry_01,152,36.0,91.22599636640675,75.89415450789477,-15.331841858511979,0.9425458623363722,0.3869660440299548,False
train,UAV_0100,telemetry_02,152,16.0,14.995301228162809,5.405926513624714,-9.589374714538096,0.9359388696958378,0.4138918722750239,False
train,UAV_0100,telemetry_03,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_04,152,51.0,-125.86034271868911,-125.91510276757414,-0.05476004888502928,1.2833333333347432,0.701298701298917,False
train,UAV_0100,telemetry_05,152,32.0,-113.5250674342374,-113.52934993028403,-0.004282496046627671,0.9584180883287292,0.19925534544045162,False
train,UAV_0100,telemetry_06,152,102.0,-136.8920523194757,-135.98094023216228,0.9111120873134269,0.3888295029395846,1.5731958762886278,False
train,UAV_0100,telemetry_07,152,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
train,UAV_0100,telemetry_08,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_09,152,91.0,-169.1614514234428,-143.23127136072983,25.930180062712964,1.9793267145557958,0.5723881136238387,False
train,UAV_0100,telemetry_10,152,49.0,-63.2221686518114,-61.613129238384204,1.6090394134271975,1.0015360354921794,0.6411683838743407,False
train,UAV_0100,telemetry_11,152,87.0,62.61788114793919,62.76558253162901,0.1477013836898209,0.3544871794872196,1.8101265822782855,False
train,UAV_0100,telemetry_12,152,11.0,638.3265945477702,635.7296692520765,-2.5969252956937225,0.629032258064517,1.4102564102564126,False
train,UAV_0100,telemetry_13,152,142.0,7143.8876172190485,7148.774934450523,4.887317231474299,0.6238538763553091,0.9535037416903236,False
train,UAV_0100,telemetry_14,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_15,152,80.0,49946.23750745399,49974.76327862675,28.52577117276087,0.31419836956518077,1.2345945945947194,False
train,UAV_0100,telemetry_16,152,136.0,-698.9349717788311,-702.4035865514951,-3.4686147726639547,0.6666666666666885,0.7500000000000082,False
train,UAV_0100,telemetry_17,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_18,152,91.0,-103.33243589503601,-103.32501124688035,0.007424648155662794,0.028259877437661462,0.8582200394481043,False
train,UAV_0100,telemetry_19,152,19.0,33505.80764098255,33505.15749342079,-0.6501475617624237,0.3468899516660608,0.14853877631695675,False
train,UAV_0100,telemetry_20,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_21,152,120.0,34962.60154129275,34963.263733212334,0.6621919195822557,0.3214285714314725,1.6666666666520165,False
train,UAV_0100,telemetry_22,152,71.0,23005.088399703323,23120.17693487137,115.08853516804811,0.865042430878767,1.1677215189872854,False
train,UAV_0100,telemetry_23,152,81.0,-17355.774382275376,-17370.79208282334,-15.017700547963614,0.43375999308123664,1.0581034367753794,False
train,UAV_0100,telemetry_24,152,116.0,-3638.0776445206347,-3634.0501073490523,4.02753717158248,0.19722716158830425,1.6131916796787882,False
train,UAV_0100,telemetry_25,152,135.0,-173.4457163743321,-174.19011271724045,-0.7443963429083453,0.5975609756097352,1.163265306122439,False
train,UAV_0100,telemetry_26,152,143.0,-7450.796147517369,-7443.548120956711,7.248026560658218,0.15303030303027684,1.0,False
train,UAV_0100,telemetry_27,152,,,,0.0,0.0,0.0,False
train,UAV_0100,telemetry_28,152,131.0,-9854.493790726967,-9903.22014992642,-48.72635919945242,0.5203108053057861,0.9742092984555477,False
test,UAV_0101,telemetry_01,233,116.0,93.83383589356026,75.29579268213848,-18.53804321142178,1.1396514577951886,0.32890584724159777,False
test,UAV_0101,telemetry_02,233,162.0,5.593529789239303,16.275973890212533,10.68244410097323,1.0426242539355652,0.4544267719398537,False
test,UAV_0101,telemetry_03,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_04,233,206.0,-125.87527727747594,-125.92150329276848,-0.04622601529253245,1.0833333333339439,0.8000000000004919,False
test,UAV_0101,telemetry_05,233,67.0,-113.52807666938095,-113.52358293286946,0.004493736511491875,1.0056934810689633,0.5298702524313198,False
test,UAV_0101,telemetry_06,233,223.0,-139.6729793158737,-140.7412660656722,-1.0682867497984887,0.455905932656338,0.7948417350527627,False
test,UAV_0101,telemetry_07,233,212.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
test,UAV_0101,telemetry_08,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_09,233,60.0,-148.2881026049296,-160.70141393861047,-12.413311333680866,0.9475444705524393,0.44049249673349916,False
test,UAV_0101,telemetry_10,233,142.0,-61.71636486800415,-63.211779561431044,-1.4954146934268948,0.930811073348074,0.5565552245081902,False
test,UAV_0101,telemetry_11,233,193.0,62.27787416523192,62.11441440606707,-0.16345975916485145,0.39230769230770396,1.0800653594771177,False
test,UAV_0101,telemetry_12,233,82.0,639.8581145939485,637.5941284387284,-2.2639861552200955,0.5483870967741766,0.17647058823528822,False
test,UAV_0101,telemetry_13,233,209.0,7131.8857248775175,7136.571781967674,4.686057090156282,0.5981635204053258,0.9662214425574117,False
test,UAV_0101,telemetry_14,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_15,233,223.0,50091.85771445701,50130.714440595046,38.85672613803763,0.42798913043480546,0.9936507936508561,False
test,UAV_0101,telemetry_16,233,140.0,-692.8648959266694,-694.5992033130013,-1.7343073863319205,0.3333333333333333,1.0,False
test,UAV_0101,telemetry_17,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_18,233,56.0,-103.06562443975545,-103.10933370420312,-0.04370926444767065,0.16636727159109924,0.0531600784833314,False
test,UAV_0101,telemetry_19,233,72.0,33503.34405980203,33504.046360969034,0.702301167002588,0.374716806160337,1.5884797784894775,False
test,UAV_0101,telemetry_20,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_21,233,224.0,34962.5279644128,34963.33731009229,0.8093456794886151,0.3928571428602962,1.0,False
test,UAV_0101,telemetry_22,233,97.0,23043.766888421193,22944.994702542797,-98.77218587839525,0.7424035039693306,0.29351032448377706,False
test,UAV_0101,telemetry_23,233,210.0,-17395.849108922124,-17407.27006981751,-11.420960895386088,0.32987446401276765,1.3746880631323846,False
test,UAV_0101,telemetry_24,233,175.0,-3657.485357766089,-3665.549118262039,-8.063760495950191,0.39487968120211375,2.0668628919613163,False
test,UAV_0101,telemetry_25,233,94.0,-171.121376773006,-171.71385549491265,-0.5924787219066445,0.47560975609754624,1.1538461538461797,False
test,UAV_0101,telemetry_26,233,221.0,-7538.777143194286,-7554.206110625393,-15.428967431107594,0.32575757575759323,1.0651162790697908,False
test,UAV_0101,telemetry_27,233,,,,0.0,0.0,0.0,False
test,UAV_0101,telemetry_28,233,62.0,-9673.240444808918,-9717.472240715651,-44.23179590673317,0.4723168676352109,1.2492352254336172,False
test,UAV_0102,telemetry_01,124,21.0,78.08584991173163,96.79468305452437,18.70883314279274,1.1501510014656735,0.5060406640114673,False
test,UAV_0102,telemetry_02,124,104.0,17.799454191914023,7.330275586049148,-10.469178605864876,1.021809188054969,0.9227845324601172,False
test,UAV_0102,telemetry_03,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_04,124,66.0,-125.87741078587406,-125.92790381796284,-0.050493032088780865,1.1833333333343437,0.23943661971845256,False
test,UAV_0102,telemetry_05,124,62.0,-113.5262444839987,-113.52238084554696,0.003863638451733209,0.8646782013539727,0.29205657646641525,False
test,UAV_0102,telemetry_06,124,61.0,-137.9428056407898,-136.75804683034508,1.1847588104447198,0.5056119722073685,0.913319238900615,False
test,UAV_0102,telemetry_07,124,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0102,telemetry_08,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_09,124,91.0,-159.65415161619825,-145.69403083394616,13.96012078225209,1.0656169735770873,0.6945756129269756,False
test,UAV_0102,telemetry_10,124,30.0,-62.946801888810406,-61.73484193271301,1.2119599560973953,0.7543765301681851,0.5792071199297186,False
test,UAV_0102,telemetry_11,124,64.0,62.575947843708995,62.686523563144036,0.1105757194350403,0.2653846153846082,1.0507246376812316,False
test,UAV_0102,telemetry_12,124,114.0,635.9294327363607,634.464500518277,-1.4649322180837316,0.35483870967744247,0.8636363636363424,False
test,UAV_0102,telemetry_13,124,60.0,7133.103478637444,7137.787817165763,4.684338528319131,0.5979441502656183,0.7017734672215784,False
test,UAV_0102,telemetry_14,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_15,124,42.0,49956.41426906157,49932.26758924722,-24.146679814351955,0.26596467391305767,0.8914431673054372,False
test,UAV_0102,telemetry_16,124,78.0,-694.5992033130013,-697.2006643924992,-2.6014610794978807,0.5,0.6666666666666666,False
test,UAV_0102,telemetry_17,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_18,124,13.0,-103.33054513744685,-103.323630389205,0.0069147482418543404,0.026319083912151337,0.46181809015642533,False
test,UAV_0102,telemetry_19,124,90.0,33505.36870680169,33505.9440388366,0.5753320349103888,0.3069716992262294,0.8916800220606771,False
test,UAV_0102,telemetry_20,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_21,124,71.0,34961.86577249323,34962.3808106529,0.5150381596758962,0.2500000000026488,1.0,False
test,UAV_0102,telemetry_22,124,82.0,23022.6430433587,23084.84912502548,62.20608166677994,0.467560908842064,0.925058548009375,False
test,UAV_0102,telemetry_23,124,66.0,-17359.64039001969,-17344.675255371138,14.965134648551611,0.43224171908899417,0.5706336083716739,False
test,UAV_0102,telemetry_24,124,107.0,-3642.6127247160694,-3637.5531078340546,5.0596168820147795,0.24776776323878183,0.8311208705951084,False
test,UAV_0102,telemetry_25,124,70.0,-172.03288249901624,-172.47344359992118,-0.4405611009049437,0.35365853658535723,1.2758620689654971,False
test,UAV_0102,telemetry_26,124,53.0,-7473.401378869921,-7467.445079815121,5.9562990548001835,0.12575757575759322,1.192771084337184,False
test,UAV_0102,telemetry_27,124,,,,0.0,0.0,0.0,False
test,UAV_0102,telemetry_28,124,26.0,-9778.539339265353,-9743.186223986784,35.35311527856902,0.3775083585737564,0.1576042106263933,False
test,UAV_0103,telemetry_01,234,177.0,80.02986191160491,96.07582718516964,16.045965273564732,0.9864475720113779,0.4162747713903856,False
test,UAV_0103,telemetry_02,234,48.0,17.370546200345167,4.362607484380236,-13.007938715964931,1.2695963836344233,0.5879717832079355,False
test,UAV_0103,telemetry_03,234,,,,0.0,0.0,0.0,False
test,UAV_0103,telemetry_04,234,30.0,-125.91012458131186,-125.86958792174764,0.04053665956422492,0.9500000000006328,0.43859649122818706,False
test,UAV_0103,telemetry_05,234,112.0,-113.52846235388246,-113.52405264542537,0.004409708457089323,0.9868880913173733,0.6131343292473083,False
test,UAV_0103,telemetry_06,234,88.0,-138.9196680849197,-139.9604023042427,-1.0407342193230136,0.44414751469802005,1.330324909747273,False
test,UAV_0103,telemetry_07,234,175.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
test,UAV_0103,telemetry_08,234,,,,0.0,0.0,0.0,False
test,UAV_0103,telemetry_09,234,183.0,-147.95226866944063,-160.49966859628816,-12.547399926847532,0.9577798462393838,0.23291956581576745,False
test,UAV_0103,telemetry_10,234,224.0,-61.44464147717517,-62.83446477340884,-1.389823296233672,0.8650864003260945,0.8581063546942403,False
test,UAV_0103,telemetry_11,234,185.0,62.169702265784586,62.0054412332905,-0.16426103249408897,0.39423076923077627,1.2130081300812894,False
test,UAV_0103,telemetry_12,234,42.0,640.7903441872745,638.7927093444332,-1.9976348428413075,0.48387096774193195,0.0,False
test,UAV_0103,telemetry_13,234,94.0,7130.870752479131,7135.851865069951,4.981112590819976,0.6358266204479385,0.6663167144288497,False
test,UAV_0103,telemetry_14,234,,,,0.0,0.0,0.0,False
test,UAV_0103,telemetry_15,234,206.0,50110.76182010988,50153.134154803265,42.37233469338389,0.46671195652176406,1.371906841339213,False
test,UAV_0103,telemetry_16,234,29.0,-695.4663570061673,-693.7320496198354,1.7343073863319205,0.3333333333333333,0.5,False
test,UAV_0103,telemetry_17,234,,,,0.0,0.0,0.0,False
test,UAV_0103,telemetry_18,234,23.0,-103.32459512382897,-103.24207242153228,0.08252270229668568,0.31409992821683785,1.0090799045651422,False
test,UAV_0103,telemetry_19,234,210.0,33506.866731385235,33507.672289932576,0.8055585473412066,0.42981037226974333,1.2113645122316785,False
test,UAV_0103,telemetry_20,234,,,,0.0,0.0,0.0,False
test,UAV_0103,telemetry_21,234,178.0,34962.5279644128,34963.263733212334,0.7357687995317974,0.3571428571441185,1.8,False
test,UAV_0103,telemetry_22,234,194.0,23028.834515187365,23125.275794024383,96.44127883701731,0.7248836572679903,0.905589123867059,False
test,UAV_0103,telemetry_23,234,220.0,-17427.514564753474,-17444.439376663533,-16.92481191005936,0.48884356653416255,0.8607526428115453,False
