split,uav_id,flight_cycle,channel,value,RUL,previous_value,cycle_to_cycle_change,robust_jump_z
train,UAV_0010,136,telemetry_19,33502.94979639073,345.0,33493.28435426255,9.665442128178256,14.774358399890328
train,UAV_0010,137,telemetry_19,33492.310473244375,344.0,33502.94979639073,-10.639323146351671,-16.312149921395882
train,UAV_0010,138,telemetry_19,33502.917209100444,343.0,33492.310473244375,10.606735856068553,16.21547504956377
train,UAV_0010,147,telemetry_19,33492.421746207416,334.0,33503.447248122044,-11.025501914627966,-16.90338795499108
train,UAV_0010,148,telemetry_19,33503.070900735656,333.0,33492.421746207416,10.649154528240615,16.28041785425154
train,UAV_0010,150,telemetry_19,33494.54746409687,331.0,33502.278926708714,-7.731462611845927,-11.860227947373195
train,UAV_0010,151,telemetry_19,33502.60977862835,330.0,33494.54746409687,8.062314531482116,12.319976943075785
train,UAV_0010,159,telemetry_19,33490.46774538359,322.0,33503.47203394502,-13.004288561431167,-19.932901802120337
train,UAV_0010,160,telemetry_19,33502.90573803,321.0,33490.46774538359,12.437992646409839,19.01912132085386
train,UAV_0010,176,telemetry_19,33493.84442753878,305.0,33503.08375185409,-9.239324315305566,-14.168757731302552
train,UAV_0010,177,telemetry_19,33503.47117143997,304.0,33493.84442753878,9.626743901186273,14.715111580774703
train,UAV_0010,201,telemetry_19,33497.812913625035,280.0,33502.219913996094,-4.40700037105853,-6.770490552493028
train,UAV_0010,202,telemetry_19,33502.07198951472,279.0,33497.812913625035,4.259075889684027,6.4972349370699725
train,UAV_0010,206,telemetry_19,33492.329747547665,275.0,33502.331815352816,-10.002067805151455,-15.336514734327057
train,UAV_0010,207,telemetry_19,33503.02704520953,274.0,33492.329747547665,10.697297661863558,16.354124784804423
train,UAV_0017,2,telemetry_19,33502.669531523774,310.0,33497.82864955837,4.840881965406879,7.3879775371344305
train,UAV_0017,3,telemetry_19,33492.49903219201,309.0,33502.669531523774,-10.170499331761675,-15.59438267728247
train,UAV_0017,4,telemetry_19,33503.10355406522,308.0,33492.49903219201,10.604521873210615,16.21208545132878
train,UAV_0017,6,telemetry_19,33495.0705116567,306.0,33502.68535208529,-7.614840428592288,-11.681679886307528
train,UAV_0017,8,telemetry_19,33502.78546452165,304.0,33491.2517328049,11.53373171675048,17.634701726024513
train,UAV_0017,10,telemetry_19,33498.23503312554,302.0,33502.746670631575,-4.511637506038824,-6.930689556189995
train,UAV_0017,11,telemetry_19,33502.667654187084,301.0,33498.23503312554,4.432621061547252,6.762931848918173
train,UAV_0017,14,telemetry_19,33496.97633603301,298.0,33502.58505876377,-5.608722730758018,-8.610322317577971
train,UAV_0017,15,telemetry_19,33503.03293381441,297.0,33496.97633603301,6.056597781396704,9.249233223625584
train,UAV_0017,16,telemetry_19,33497.93843429584,296.0,33503.03293381441,-5.094499518570956,-7.823048790968749
train,UAV_0017,17,telemetry_19,33502.60687944424,295.0,33497.93843429584,4.668445148403407,7.123977511810393
train,UAV_0017,19,telemetry_19,33495.72430202137,293.0,33502.44003895094,-6.715736929567356,-10.305156295601643
train,UAV_0017,20,telemetry_19,33502.68835760305,292.0,33495.72430202137,6.964055581680441,10.638547213633753
train,UAV_0017,23,telemetry_19,33497.36677489908,289.0,33503.15508384329,-5.788308944211167,-8.885268038122817
train,UAV_0017,24,telemetry_19,33503.011298522244,288.0,33497.36677489908,5.644523623166606,8.618349459365792
train,UAV_0017,25,telemetry_19,33490.869874529635,287.0,33503.011298522244,-12.141423992608907,-18.611859857721047
train,UAV_0017,26,telemetry_19,33502.5306567161,286.0,33490.869874529635,11.660782186467259,17.829215448821802
train,UAV_0017,27,telemetry_19,33490.19494072578,285.0,33502.5306567161,-12.335715990324388,-18.909320070734093
train,UAV_0017,28,telemetry_19,33502.59458277939,284.0,33490.19494072578,12.399642053613206,18.96040672819643
train,UAV_0017,32,telemetry_19,33495.078242643234,280.0,33502.84093204275,-7.762689399518422,-11.908036025019172
train,UAV_0017,33,telemetry_19,33503.57508155944,279.0,33495.078242643234,8.49683891620225,12.985231907551947
train,UAV_0017,38,telemetry_19,33495.2375348244,274.0,33503.036713569345,-7.799178744942765,-11.963901055953313
train,UAV_0017,39,telemetry_19,33503.203523716904,273.0,33495.2375348244,7.965988892501628,12.172502804013643
train,UAV_0017,40,telemetry_19,33496.25598573447,272.0,33503.203523716904,-6.947537982436188,-10.660042710759017
train,UAV_0017,41,telemetry_19,33502.464407734304,271.0,33496.25598573447,6.208421999835991,9.48167544918561
train,UAV_0017,43,telemetry_19,33494.04957346484,269.0,33502.76696136044,-8.717387895594584,-13.36967531714234
train,UAV_0017,45,telemetry_19,33502.27872733653,267.0,33490.53251663578,11.746210700752272,17.960006136834703
train,UAV_0017,47,telemetry_19,33493.90367495262,265.0,33502.7868020172,-8.883127064582368,-13.62342127215541
train,UAV_0017,49,telemetry_19,33502.60370972964,263.0,33494.18728302881,8.416426700830925,12.86212115160495
train,UAV_0017,52,telemetry_19,33494.753455771955,260.0,33502.85368064402,-8.100224872061517,-12.424801382021464
train,UAV_0017,53,telemetry_19,33503.405137302856,259.0,33494.753455771955,8.651681530900532,13.222295284804867
train,UAV_0017,54,telemetry_19,33493.55031013282,258.0,33503.405137302856,-9.854827170034696,-15.111089955123616
train,UAV_0017,56,telemetry_19,33502.853489814406,256.0,33492.9536275035,9.899862310907338,15.133254691601032
train,UAV_0017,59,telemetry_19,33498.46863876175,253.0,33502.607023580415,-4.138384818666964,-6.359241296875094
train,UAV_0017,60,telemetry_19,33503.08821050887,252.0,33498.46863876175,4.619571747120062,7.0491525446097105
train,UAV_0017,67,telemetry_19,33492.83407506122,245.0,33502.49298964139,-9.658914580169949,-14.811148622498868
train,UAV_0017,68,telemetry_19,33503.141249363274,244.0,33492.83407506122,10.3071743020555,15.756847598536526
train,UAV_0017,82,telemetry_19,33494.953580696034,230.0,33502.77219991783,-7.818619221798144,-11.993664342421472
train,UAV_0017,83,telemetry_19,33503.040457978335,229.0,33494.953580696034,8.08687728230143,12.357582408956057
train,UAV_0018,8,telemetry_19,33493.69556285194,439.0,33502.644663528976,-8.94910067703313,-13.72442658911953
train,UAV_0018,9,telemetry_19,33502.5900827615,438.0,33493.69556285194,8.89451990955422,13.594079798276434
train,UAV_0018,12,telemetry_19,33494.74549322312,435.0,33502.354173634085,-7.608680410965462,-11.672248925810003
train,UAV_0018,13,telemetry_19,33502.47033355973,434.0,33494.74549322312,7.724840336610214,11.803305401924584
train,UAV_0018,14,telemetry_19,33492.41416592102,433.0,33502.47033355973,-10.056167638707848,-15.419341346863208
train,UAV_0018,15,telemetry_19,33502.75499503513,432.0,33492.41416592102,10.34082911410951,15.808372971069675
train,UAV_0018,20,telemetry_19,33497.59669702381,427.0,33502.13535517418,-4.5386581503698835,-6.972058046467381
train,UAV_0018,21,telemetry_19,33502.80462972163,426.0,33497.59669702381,5.20793269782007,7.949930630077092
train,UAV_0018,23,telemetry_19,33494.77520871827,424.0,33501.9386894943,-7.163480776034703,-10.990650199166804
train,UAV_0018,24,telemetry_19,33502.32752069652,423.0,33494.77520871827,7.552311978251964,11.539165227180026
train,UAV_0018,30,telemetry_19,33494.00049368671,417.0,33502.827079591945,-8.826585905233514,-13.536857000329126
train,UAV_0018,31,telemetry_19,33502.96610116304,416.0,33494.00049368671,8.965607476326113,13.702914557315314
train,UAV_0018,40,telemetry_19,33496.055672670576,407.0,33502.68211733015,-6.62644465957419,-10.168450214214383
train,UAV_0018,41,telemetry_19,33502.85130705065,406.0,33496.055672670576,6.795634380076081,10.380695078217911
train,UAV_0018,43,telemetry_19,33497.43965934327,404.0,33501.989448466426,-4.5497891231570975,-6.989099517939488
train,UAV_0018,44,telemetry_19,33490.777788151885,403.0,33497.43965934327,-6.661871191383398,-10.222688082074036
train,UAV_0018,46,telemetry_19,33503.45414524752,401.0,33489.707213368085,13.74693187943194,21.023101657944537
train,UAV_0018,47,telemetry_19,33491.5558499936,400.0,33503.45414524752,-11.898295253915421,-18.239630804277144
train,UAV_0018,48,telemetry_19,33503.3697983852,399.0,33491.5558499936,11.813948391602025,18.063712250241835
train,UAV_0018,49,telemetry_19,33495.673949778466,398.0,33503.3697983852,-7.695848606737854,-11.805703058699146
train,UAV_0018,50,telemetry_19,33502.797850477,397.0,33495.673949778466,7.123900698534271,10.883269400175188
train,UAV_0018,66,telemetry_19,33495.471544160704,381.0,33502.034452719774,-6.5629085590699106,-10.071176717558604
train,UAV_0018,67,telemetry_19,33502.37982090986,380.0,33495.471544160704,6.908276749156357,10.553150060898053
train,UAV_0018,73,telemetry_19,33493.19643166864,374.0,33502.1811498301,-8.984718161460478,-13.778956804616426
train,UAV_0018,74,telemetry_19,33502.811340815424,373.0,33493.19643166864,9.614909146781429,14.696992622672388
train,UAV_0018,86,telemetry_19,33494.81317035628,361.0,33503.32316595598,-8.509995599699323,-13.052158603949609
train,UAV_0018,87,telemetry_19,33502.557596282866,360.0,33494.81317035628,7.744425926583062,11.833290855951576
train,UAV_0018,92,telemetry_19,33491.66756030049,355.0,33502.52921448298,-10.861654182488564,-16.652537781659376
train,UAV_0018,93,telemetry_19,33503.09624629136,354.0,33491.66756030049,11.428685990867962,17.473877171413253
train,UAV_0018,113,telemetry_19,33493.61375302421,334.0,33502.817172147865,-9.203419123652566,-14.113787037280371
train,UAV_0018,114,telemetry_19,33503.316256069134,333.0,33493.61375302421,9.702503044922196,14.831098504056918
train,UAV_0018,125,telemetry_19,33492.324518885005,322.0,33502.77734988613,-10.452831001122831,-16.02663124899916
train,UAV_0018,126,telemetry_19,33502.0267519051,321.0,33492.324518885005,9.702233020092535,14.830685097203862
train,UAV_0018,130,telemetry_19,33492.98517391431,317.0,33502.936395524346,-9.951221610033826,-15.258669428249442
train,UAV_0018,131,telemetry_19,33501.857003745754,316.0,33492.98517391431,8.871829831441573,13.559341386257252
train,UAV_0024,2,telemetry_19,33502.68794198803,492.0,33498.64071430643,4.047227681599907,6.172896241477292
train,UAV_0024,3,telemetry_19,33494.70621883737,491.0,33502.68794198803,-7.9817231506604,-12.243375756134348
train,UAV_0024,6,telemetry_19,33492.12317001699,488.0,33496.54357482738,-4.420404810392938,-6.791012691472589
train,UAV_0024,7,telemetry_19,33496.93009910492,487.0,33492.12317001699,4.806929087928438,7.335995827718211
train,UAV_0024,10,telemetry_19,33491.907262630404,484.0,33496.51725907017,-4.609996439765382,-7.081276660764848
train,UAV_0024,11,telemetry_19,33502.05370561443,483.0,33491.907262630404,10.14644298402709,15.510768641807628
train,UAV_0024,12,telemetry_19,33494.82055663788,482.0,33502.05370561443,-7.233148976549273,-11.097311914569243
train,UAV_0024,14,telemetry_19,33502.905940845514,480.0,33497.28548934879,5.620451496724854,8.581495137297797
train,UAV_0024,18,telemetry_19,33495.1556974077,476.0,33499.44338520049,-4.287687792784709,-6.5878235082206285
train,UAV_0024,19,telemetry_19,33502.8510585725,475.0,33495.1556974077,7.695361164798669,11.758172916646672
train,UAV_0024,20,telemetry_19,33496.85621595115,474.0,33502.8510585725,-5.994842621352291,-9.201470209695175
train,UAV_0024,33,telemetry_19,33493.46142694103,461.0,33497.47526570028,-4.013838759252394,-6.168561815481086
train,UAV_0024,40,telemetry_19,33493.22335147068,454.0,33497.4067016622,-4.183350191517093,-6.428083089349724
train,UAV_0024,41,telemetry_19,33497.77443411708,453.0,33493.22335147068,4.551082646394207,6.94429602591346
train,UAV_0024,42,telemetry_19,33503.39910852121,452.0,33497.77443411708,5.624674404134566,8.58796039038283
train,UAV_0024,44,telemetry_19,33492.70258325612,450.0,33500.52190326882,-7.819320012698881,-11.994737250276977
train,UAV_0024,45,telemetry_19,33498.35187843949,449.0,33492.70258325612,5.649295183371578,8.625654697521066
train,UAV_0024,53,telemetry_19,33493.68267084561,441.0,33500.23581563645,-6.553144790843362,-10.056228430389659
train,UAV_0024,54,telemetry_19,33497.65762810017,440.0,33493.68267084561,3.9749572545624687,6.062250528458369
train,UAV_0024,56,telemetry_19,33503.1632542368,438.0,33494.53634432699,8.626909909813548,13.18437003944297
train,UAV_0024,57,telemetry_19,33498.08376408803,437.0,33503.1632542368,-5.079490148775221,-7.800069510354378
train,UAV_0024,59,telemetry_19,33493.82441925616,435.0,33498.00626054611,-4.18184128995199,-6.425772967542091
train,UAV_0024,69,telemetry_19,33498.584872463696,425.0,33490.705828355414,7.87904410828196,12.039390713251013
train,UAV_0024,70,telemetry_19,33503.37005415167,424.0,33498.584872463696,4.78518168797018,7.302700651899716
train,UAV_0024,72,telemetry_19,33496.28566876468,422.0,33502.36462475835,-6.078955993674754,-9.330247421018749
train,UAV_0024,79,telemetry_19,33492.71769132933,415.0,33498.210732415166,-5.493041085836012,-8.433214216653555
train,UAV_0024,80,telemetry_19,33499.01949768564,414.0,33492.71769132933,6.30180635630677,9.624646497373412
train,UAV_0024,84,telemetry_19,33493.752474755776,410.0,33498.70725354643,-4.954778790655837,-7.609136957354112
train,UAV_0024,87,telemetry_19,33503.43052225529,407.0,33497.722434833624,5.70808742166264,8.715665361527842
train,UAV_0024,89,telemetry_19,33490.33576280531,405.0,33503.36657926776,-13.030816462443909,-19.97351590449626
train,UAV_0024,90,telemetry_19,33503.355243963335,404.0,33490.33576280531,13.019481158022245,19.909377731630805
train,UAV_0024,91,telemetry_19,33496.86348766088,403.0,33503.355243963335,-6.491756302457361,-9.962242918651858
train,UAV_0024,95,telemetry_19,33503.326580957364,399.0,33496.01301035388,7.313570603480912,11.173653209034944
train,UAV_0024,96,telemetry_19,33498.625676958,398.0,33503.326580957364,-4.700903999364527,-7.2204557435928365
train,UAV_0024,99,telemetry_19,33503.351004580574,395.0,33497.67532914048,5.675675440092164,8.666042757120595
train,UAV_0024,100,telemetry_19,33495.81353003705,394.0,33503.351004580574,-7.5374745435256045,-11.563233048957185
train,UAV_0024,103,telemetry_19,33500.378030496344,391.0,33494.914624643614,5.46340585272992,8.341058931665113
train,UAV_0024,105,telemetry_19,33497.19215456104,389.0,33502.75686127521,-5.564706714169006,-8.542933985456713
train,UAV_0024,112,telemetry_19,33497.642239782304,382.0,33502.20055503812,-4.558315255817433,-7.002152990378611
train,UAV_0024,116,telemetry_19,33490.734213572534,378.0,33498.406929646764,-7.672716074230266,-11.770287250903937
train,UAV_0024,124,telemetry_19,33502.99415349421,370.0,33493.16645380149,9.8276996927234,15.022774033473219
train,UAV_0024,126,telemetry_19,33493.947677221855,368.0,33503.51059400709,-9.562916785238485,-14.664176411265998
train,UAV_0024,129,telemetry_19,33497.91065904255,365.0,33490.42437877952,7.486280263030494,11.438070955123806
train,UAV_0024,130,telemetry_19,33503.004182761484,364.0,33497.91065904255,5.093523718933284,7.774770975379914
train,UAV_0024,132,telemetry_19,33498.43328201951,362.0,33502.76350121857,-4.330219199058774,-6.652938908333785
train,UAV_0024,133,telemetry_19,33493.09022376476,361.0,33498.43328201951,-5.343058254751668,-8.203591147215661
train,UAV_0024,134,telemetry_19,33503.31813060434,360.0,33493.09022376476,10.2279068395801,15.635489454350552
train,UAV_0024,135,telemetry_19,33497.479172884814,359.0,33503.31813060434,-5.838957719526661,-8.962811095332302
train,UAV_0024,136,telemetry_19,33490.11668307808,358.0,33497.479172884814,-7.362489806735539,-11.29533216939637
train,UAV_0024,137,telemetry_19,33496.40676588422,357.0,33490.11668307808,6.290082806139253,9.606697792480247
train,UAV_0024,138,telemetry_19,33492.1960184285,356.0,33496.40676588422,-4.210747455719684,-6.4700281830308946
train,UAV_0024,139,telemetry_19,33502.86862391109,355.0,33492.1960184285,10.67260548259219,16.31632116452062
train,UAV_0024,140,telemetry_19,33497.5204009885,354.0,33502.86862391109,-5.348222922591958,-8.211498231470175
train,UAV_0024,141,telemetry_19,33502.57326594656,353.0,33497.5204009885,5.052864958059217,7.712522587321455
train,UAV_0024,143,telemetry_19,33496.8047190795,351.0,33503.29704736955,-6.492328290056321,-9.96311862920622
train,UAV_0024,148,telemetry_19,33489.88730437695,346.0,33496.49342275037,-6.606118373420031,-10.137330757518928
train,UAV_0024,149,telemetry_19,33495.09010401551,345.0,33489.88730437695,5.202799638558645,7.942071938420898
train,UAV_0024,150,telemetry_19,33502.76981398413,344.0,33495.09010401551,7.679709968622774,11.734211002604239
train,UAV_0024,161,telemetry_19,33497.504908833114,333.0,33502.88800142098,-5.383092587864667,-8.264883539057072
train,UAV_0024,162,telemetry_19,33493.583019910555,332.0,33497.504908833114,-3.9218889225594467,-6.02778701090446
train,UAV_0024,163,telemetry_19,33502.68795879975,331.0,33493.583019910555,9.104938889191544,13.916230351263001
train,UAV_0024,164,telemetry_19,33498.61841321816,330.0,33502.68795879975,-4.06954558158759,-6.253848720927255
train,UAV_0024,165,telemetry_19,33502.91692264822,329.0,33498.61841321816,4.298509430060221,6.55760751781485
train,UAV_0024,168,telemetry_19,33496.07795712602,326.0,33503.40610111256,-7.328143986538635,-11.242748866367904
train,UAV_0024,170,telemetry_19,33503.01052733803,324.0,33495.80647041405,7.204056923983444,11.005988236652172
train,UAV_0024,171,telemetry_19,33494.62336678797,323.0,33503.01052733803,-8.387160550060798,-12.864098671165086
train,UAV_0024,172,telemetry_19,33502.696499277845,322.0,33494.62336678797,8.073132489873387,12.33653919085372
train,UAV_0024,179,telemetry_19,33494.29996936762,315.0,33503.27056784921,-8.970598481595516,-13.757339635460248
train,UAV_0024,181,telemetry_19,33502.92320605685,313.0,33494.61469741538,8.308508641464869,12.696899066781924
train,UAV_0024,188,telemetry_19,33493.41013972676,306.0,33503.01445904913,-9.604319322374067,-14.72756351758247
train,UAV_0024,189,telemetry_19,33502.98145665145,305.0,33493.41013972676,9.57131692468829,14.630253118101923
train,UAV_0024,197,telemetry_19,33494.218761654854,297.0,33503.55039588445,-9.331634229594783,-14.310083813130671
train,UAV_0024,198,telemetry_19,33503.13058292314,296.0,33494.218761654854,8.911821268287895,13.620568104098842
train,UAV_0027,28,telemetry_19,33500.75872052988,292.0,33504.75030738154,-3.9915868516618502,-6.134494240647033
train,UAV_0027,54,telemetry_19,33499.43600332399,266.0,33503.68260742236,-4.246604098370881,-6.524924548740082
train,UAV_0027,69,telemetry_19,33499.56165069913,251.0,33503.61862492874,-4.056974229613843,-6.234602035114446
train,UAV_0027,79,telemetry_19,33497.32799137149,241.0,33502.42882934401,-5.1008379725244595,-7.832752936715109
train,UAV_0027,80,telemetry_19,33502.691668874446,240.0,33497.32799137149,5.363677502959035,8.188375257015123
train,UAV_0027,102,telemetry_19,33501.4790439048,218.0,33497.30754038096,4.1715035238376,6.363162021535484
train,UAV_0027,104,telemetry_19,33497.23379279367,216.0,33501.68433364588,-4.4505408522090875,-6.837150841902897
train,UAV_0027,108,telemetry_19,33500.9677901827,212.0,33495.86400806987,5.103782112833869,7.790476532328833
train,UAV_0027,117,telemetry_19,33501.39393440945,203.0,33494.66321790481,6.730716504636803,10.281306090078521
train,UAV_0027,118,telemetry_19,33496.05621080971,202.0,33501.39393440945,-5.337723599739547,-8.195423813332047
train,UAV_0027,119,telemetry_19,33491.114515776186,201.0,33496.05621080971,-4.9416950335216825,-7.58910578144415
train,UAV_0027,120,telemetry_19,33498.085177075176,200.0,33491.114515776186,6.970661298990308,10.648660538429427
train,UAV_0027,122,telemetry_19,33502.66112416801,198.0,33496.31861991401,6.342504253996594,9.686954803728502
train,UAV_0027,123,telemetry_19,33496.74648275655,197.0,33502.66112416801,-5.914641411458433,-9.078682502226819
train,UAV_0027,125,telemetry_19,33502.248273607845,195.0,33497.818261485554,4.430012122291373,6.758937574136314
train,UAV_0027,126,telemetry_19,33496.533858335664,194.0,33502.248273607845,-5.714415272181213,-8.772137144000588
train,UAV_0027,128,telemetry_19,33501.87157028424,192.0,33497.78560266539,4.085967618848372,6.23220691881623
train,UAV_0027,130,telemetry_19,33496.26345315826,190.0,33502.711707034105,-6.448253875845694,-9.89564089057739
train,UAV_0027,132,telemetry_19,33502.49927427763,188.0,33495.54398777262,6.955286505013646,10.625121794965443
train,UAV_0027,133,telemetry_19,33493.90429712291,187.0,33502.49927427763,-8.594977154723892,-13.18226499925677
train,UAV_0027,134,telemetry_19,33503.25076172181,186.0,33493.90429712291,9.346464598900639,14.286005174225101
train,UAV_0027,136,telemetry_19,33496.38391403886,184.0,33502.53312082549,-6.149206786627474,-9.437801082938746
train,UAV_0027,137,telemetry_19,33502.81323135228,183.0,33496.38391403886,6.429317313421052,9.819865224396105
train,UAV_0027,138,telemetry_19,33498.388227059055,182.0,33502.81323135228,-4.425004293225356,-6.798054479910445
train,UAV_0027,139,telemetry_19,33492.65138673612,181.0,33498.388227059055,-5.736840322933858,-8.806469800271271
train,UAV_0027,140,telemetry_19,33497.301983759935,180.0,33492.65138673612,4.6505970238140435,7.096652109814115
train,UAV_0027,141,telemetry_19,33493.14218139641,179.0,33497.301983759935,-4.15980236352334,-6.3920314659510415
train,UAV_0027,143,telemetry_19,33501.906818304,177.0,33494.618570796534,7.288247507465712,11.134883657929386
train,UAV_0027,146,telemetry_19,33495.52770692616,174.0,33503.193644178114,-7.665937251957075,-11.759908903153796
train,UAV_0027,147,telemetry_19,33503.16881603511,173.0,33495.52770692616,7.6411091089539696,11.675113252441705
train,UAV_0027,148,telemetry_19,33495.52740477968,172.0,33503.16881603511,-7.641411255433923,-11.722359707942898
train,UAV_0027,149,telemetry_19,33502.13890682594,171.0,33495.52740477968,6.611502046260284,10.098789266946959
train,UAV_0027,151,telemetry_19,33492.9343862214,169.0,33503.009263205284,-10.07487698388286,-15.447985273872716
train,UAV_0027,152,telemetry_19,33503.80720892083,168.0,33492.9343862214,10.87282269942807,16.622852862527527
train,UAV_0027,154,telemetry_19,33492.547615703435,166.0,33502.346740565146,-9.79912486171088,-15.025809960609458
train,UAV_0027,155,telemetry_19,33503.11241224278,165.0,33492.547615703435,10.56479653934366,16.15126613600431
train,UAV_0027,156,telemetry_19,33496.13031351681,164.0,33503.11241224278,-6.9820987259663525,-10.712955060486495
train,UAV_0027,157,telemetry_19,33502.7097747414,163.0,33496.13031351681,6.579461224588158,10.049734906748036
train,UAV_0037,26,telemetry_19,33489.97429754525,298.0,33502.42336873805,-12.449071192801057,-19.082866398278806
train,UAV_0037,27,telemetry_19,33503.09704202945,297.0,33489.97429754525,13.122744484200666,20.06747343995972
train,UAV_0042,7,telemetry_19,33501.29203268205,186.0,33496.956340511824,4.335692170228867,6.614534133120802
train,UAV_0042,8,telemetry_19,33496.19345050076,185.0,33501.29203268205,-5.09858218129375,-7.829299330041188
train,UAV_0042,10,telemetry_19,33500.36338591997,183.0,33494.86389625103,5.499489668938622,8.396303099113956
train,UAV_0042,19,telemetry_19,33498.00287643838,174.0,33503.55053124701,-5.547654808629886,-8.516827591402478
train,UAV_0042,25,telemetry_19,33496.57196424132,168.0,33492.21301416738,4.358950073939923,6.6501418836894
train,UAV_0042,27,telemetry_19,33499.90425278382,166.0,33495.00192432135,4.902328462470905,7.482051859908839
train,UAV_0042,32,telemetry_19,33500.23832697927,161.0,33495.33962084785,4.898706131418294,7.476506086643944
train,UAV_0042,50,telemetry_19,33488.86839268081,143.0,33500.308972082734,-11.440579401925788,-17.53886980313872
train,UAV_0042,51,telemetry_19,33502.958511640085,142.0,33488.86839268081,14.090118959276879,21.548519601423056
train,UAV_0042,52,telemetry_19,33496.14562419681,141.0,33502.958511640085,-6.812887443273212,-10.453893314321217
train,UAV_0042,56,telemetry_19,33498.02381108858,137.0,33502.202050151995,-4.178239063418005,-6.420257974208759
train,UAV_0042,60,telemetry_19,33491.14243191723,133.0,33497.485181438344,-6.342749521114456,-9.734114177170925
train,UAV_0042,62,telemetry_19,33496.88591519282,131.0,33490.09925279419,6.786662398626504,10.366959013199688
train,UAV_0042,66,telemetry_19,33502.87818131661,127.0,33494.435594494185,8.442586822427984,12.902172185276976
train,UAV_0042,67,telemetry_19,33493.372542716985,126.0,33502.87818131661,-9.505638599628583,-14.57648375540339
train,UAV_0042,68,telemetry_19,33503.15292266611,125.0,33493.372542716985,9.780379949123017,14.950327709504155
train,UAV_0042,77,telemetry_19,33494.569845159465,116.0,33502.741773285066,-8.17192812560097,-12.534578754853916
train,UAV_0042,78,telemetry_19,33503.23552767694,115.0,33494.569845159465,8.665682517472305,13.243730735039575
train,UAV_0055,2,telemetry_19,33493.10069358901,523.0,33501.38007004852,-8.279376459511695,-12.699081692024729
train,UAV_0055,3,telemetry_19,33499.26808878909,522.0,33493.10069358901,6.167395200078317,9.418863595178982
train,UAV_0055,6,telemetry_19,33493.95467290448,519.0,33498.863589444874,-4.9089165403929655,-7.538922049417302
train,UAV_0055,7,telemetry_19,33501.871841361295,518.0,33493.95467290448,7.91716845681367,12.097758926911737
train,UAV_0055,8,telemetry_19,33496.657424431854,517.0,33501.871841361295,-5.214416929440631,-8.006641831344517
train,UAV_0055,9,telemetry_19,33502.38979183211,516.0,33496.657424431854,5.732367400254589,8.752837904343988
train,UAV_0055,15,telemetry_19,33495.55553035785,510.0,33500.83413701951,-5.278606661660888,-8.104916035346726
train,UAV_0055,25,telemetry_19,33498.58221609719,500.0,33494.06424824344,4.517967853746086,6.89359742076855
train,UAV_0055,26,telemetry_19,33502.97347882327,499.0,33498.58221609719,4.391262726079731,6.6996124151654275
train,UAV_0055,27,telemetry_19,33497.95585100801,498.0,33502.97347882327,-5.017627815257583,-7.705358543757658
train,UAV_0055,34,telemetry_19,33494.90499362139,491.0,33500.046357275874,-5.14136365448212,-7.894797581524814
train,UAV_0055,39,telemetry_19,33496.41997999984,486.0,33500.92495193127,-4.504971931433829,-6.920484590132877
train,UAV_0055,45,telemetry_19,33492.92242253889,480.0,33499.33143002878,-6.409007489892247,-9.835554842448943
train,UAV_0055,46,telemetry_19,33502.83715427803,479.0,33492.92242253889,9.914731739139825,15.156019722283844
train,UAV_0055,47,telemetry_19,33497.83754697486,478.0,33502.83715427803,-4.9996073031725246,-7.677769217246767
train,UAV_0055,48,telemetry_19,33493.764158290105,477.0,33497.83754697486,-4.07338868475199,-6.259732495345939
train,UAV_0055,49,telemetry_19,33499.59283327466,476.0,33493.764158290105,5.828674984557438,8.900284401772302
train,UAV_0055,55,telemetry_19,33493.43532098123,470.0,33500.57222760225,-7.1369066210172605,-10.949965282108584
train,UAV_0055,56,telemetry_19,33501.46836149073,469.0,33493.43532098123,8.033040509501006,12.275158541306087
train,UAV_0055,62,telemetry_19,33495.55891991436,463.0,33501.708519817366,-6.149599903008493,-9.438402942427617
train,UAV_0055,66,telemetry_19,33502.81091520123,459.0,33496.99612630915,5.8147888920793775,8.879024853901003
train,UAV_0055,67,telemetry_19,33497.203474831105,458.0,33502.81091520123,-5.607440370127733,-8.608359028967378
train,UAV_0055,68,telemetry_19,33501.51773248615,457.0,33497.203474831105,4.314257655045367,6.581717982547003
train,UAV_0055,84,telemetry_19,33494.13438383574,441.0,33499.87087229125,-5.736488455506333,-8.805931092752822
train,UAV_0055,93,telemetry_19,33502.550775237585,432.0,33495.87520850285,6.675566734738823,10.196872029518309
train,UAV_0055,94,telemetry_19,33495.46153725788,431.0,33502.550775237585,-7.089237979707832,-10.87698479724729
train,UAV_0055,97,telemetry_19,33501.640625140055,428.0,33497.18993911408,4.450686025971663,6.79058923176946
train,UAV_0055,100,telemetry_19,33494.40435812072,425.0,33500.697983157734,-6.293625037011225,-9.658904803252696
train,UAV_0055,110,telemetry_19,33501.902525806654,415.0,33497.39687152411,4.50565428254049,6.874745396203279
train,UAV_0055,111,telemetry_19,33495.81280220151,414.0,33501.902525806654,-6.089723605145991,-9.346732587878613
train,UAV_0055,113,telemetry_19,33493.08856457573,412.0,33498.53363098514,-5.445066409411083,-8.359765193346435
train,UAV_0055,114,telemetry_19,33497.91472368593,411.0,33493.08856457573,4.826159110198205,7.3654369091207865
train,UAV_0055,117,telemetry_19,33502.91790384543,408.0,33497.488573079856,5.429330765575287,8.288890119760165
